sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum 

35 0.0017132 30 0.0017132 3.5 4 3 0.49304 0.44313 0.2934 0.35026 0.27161 0.26434 0.1245 3 1.0508 0 0 0 0 0 0 0 0 0 0.23528 0.19796 0.085987 0.1247 0.061122 0.052833 0.097191 3 0.3741 
35 0.0017132 30 0.0017132 3.5 4 3.5 0.78941 0.48254 0.45645 0.44015 0.23763 0.18965 0.22622 6 2.6409 0 0 0 0 0 0 0 0 0 0.22782 0.11486 0.043079 0.07548 0.0099 0.0024189 0.092036 6 0.45288 
35 0.0017132 30 0.0017132 3.5 4 4 0.30457 0.30457 0.25406 0.25406 0.20354 0.20354 0.071439 2 0.50812 0.399 0.33966 0.16167 0.23839 0.1563 0.15451 0.13913 3 0.71518 0.27152 0.2416 0.21871 0.17521 0.088445 0.054363 0.09306 5 0.87603 
35 0.0017132 30 0.0017132 3.5 4 4.5 0.83443 0.65973 0.46565 0.52518 0.39063 0.335 0.21575 4 2.1007 0.29412 0.29412 0.19713 0.19713 0.10013 0.10013 0.13717 2 0.39426 0.4482 0.40463 0.28298 0.27263 0.11672 0.097549 0.15478 6 1.6358 
35 0.0017132 30 0.0017132 3.5 4 5 1.2864 1.1614 1.0609 0.95191 0.70267 0.53344 0.30176 5 4.7596 0 0 0 0 0 0 0 0 0 0.22133 0.21033 0.17727 0.16718 0.1258 0.094372 0.052079 5 0.83592 
35 0.0017132 30 0.0017132 3.5 4 5.5 2.3164 1.9513 1.626 1.6693 1.3331 1.1433 0.44323 6 10.0156 0 0 0 0 0 0 0 0 0 0.45208 0.3667 0.27279 0.24744 0.099022 0.020522 0.16854 6 1.4847 
35 0.0017132 30 0.0017132 3.5 4 6 1.3707 1.0984 0.83145 0.82037 0.58688 0.16423 0.4408 5 4.1019 0 0 0 0 0 0 0 0 0 0.32903 0.20439 0.077729 0.13666 0.0609 0.048741 0.11623 5 0.6833 
35 0.0017132 30 0.0017132 3.5 4 6.5 1.5331 1.4876 1.2268 1.042 0.51751 0.28138 0.54845 6 6.2519 0 0 0 0 0 0 0 0 0 0.48519 0.40852 0.30696 0.32502 0.22398 0.21138 0.10911 6 1.9501 
35 0.0017132 30 0.0017132 3.5 4 7 0.39324 0.37529 0.32143 0.2456 0.096959 0.022136 0.19683 3 0.73681 0 0 0 0 0 0 0 0 0 0.55488 0.52071 0.4182 0.4446 0.37509 0.36072 0.099735 3 1.3338 
35 0.0017132 30 0.0017132 3.5 4.5 3 0.92182 0.62524 0.49149 0.5141 0.30386 0.1306 0.33656 20 10.282 0.12645 0.073482 0.03769 0.051589 0.020082 0.0083123 0.045838 8 0.41271 0.63886 0.3873 0.23756 0.29804 0.11235 0.082498 0.22846 28 8.345 
35 0.0017132 30 0.0017132 3.5 4.5 3.5 1.4333 1.0692 0.71224 0.7702 0.48193 0.26876 0.40266 46 35.4293 0.48173 0.21097 0.1858 0.19054 0.063327 0.030771 0.17482 7 1.3338 0.54405 0.34711 0.19554 0.24014 0.095473 0.040726 0.17452 53 12.7273 
35 0.0017132 30 0.0017132 3.5 4.5 4 1.143 0.75541 0.50818 0.55981 0.20644 0.085412 0.46921 36 20.153 0.70356 0.36826 0.2078 0.30506 0.13538 0.075207 0.27773 17 5.186 0.5007 0.37065 0.21871 0.25141 0.076189 0.0212 0.20656 53 13.3246 
35 0.0017132 30 0.0017132 3.5 4.5 4.5 1.5383 1.3548 0.96974 0.98818 0.61408 0.32716 0.54066 54 53.3617 0.30803 0.30803 0.22666 0.22666 0.14529 0.14529 0.11507 2 0.45332 0.84102 0.50652 0.32344 0.37025 0.15632 0.062282 0.27395 56 20.7339 
35 0.0017132 30 0.0017132 3.5 4.5 5 1.7465 1.5147 1.2077 1.1735 0.87427 0.56614 0.49061 55 64.5407 0 0 0 0 0 0 0 0 0 0.44044 0.34608 0.2115 0.24801 0.12846 0.061882 0.18769 55 13.6408 
35 0.0017132 30 0.0017132 3.5 4.5 5.5 1.8159 1.3642 1.0615 1.0952 0.77685 0.46436 0.47377 55 60.2383 0.096481 0.096481 0.096481 0.096481 0.096481 0.096481 0 1 0.096481 0.63811 0.49103 0.36269 0.38001 0.23528 0.17039 0.18154 56 21.2808 
35 0.0017132 30 0.0017132 3.5 4.5 6 2.3148 1.7356 1.3129 1.3711 0.86115 0.53086 0.7265 53 72.6699 0 0 0 0 0 0 0 0 0 0.59575 0.47826 0.36835 0.35594 0.21979 0.12006 0.17301 53 18.865 
35 0.0017132 30 0.0017132 3.5 4.5 6.5 2.1359 1.732 1.3745 1.3793 0.89671 0.4759 0.68528 51 70.3458 0.16899 0.16899 0.10641 0.10641 0.043834 0.043834 0.0885 2 0.21282 0.42167 0.36756 0.26474 0.25825 0.15282 0.07417 0.13611 53 13.6875 
35 0.0017132 30 0.0017132 3.5 4.5 7 1.1698 0.91276 0.55908 0.60995 0.23614 0.17302 0.43503 25 15.2488 0.28494 0.27556 0.24744 0.1849 0.078596 0.022315 0.14204 3 0.55469 0.6032 0.53703 0.41811 0.41496 0.30247 0.19535 0.15493 28 11.6188 
35 0.0017132 30 0.0017132 3.5 5 3 2.1111 1.7495 0.76774 1.0231 0.47139 0.24126 0.72174 41 41.9454 0.14504 0.073175 0.026159 0.048248 0.013033 0.0051652 0.056514 5 0.24124 0.58309 0.4458 0.18581 0.25701 0.067353 0.040751 0.23508 46 11.8223 
35 0.0017132 30 0.0017132 3.5 5 3.5 2.1415 1.7851 0.87327 1.1004 0.47946 0.24625 0.73226 81 89.1294 0.44534 0.19258 0.14477 0.17305 0.090436 0.022788 0.17264 9 1.5575 0.49371 0.32646 0.14983 0.21593 0.058068 0.030029 0.19482 90 19.4333 
35 0.0017132 30 0.0017132 3.5 5 4 2.6856 2.1302 1.5143 1.4971 0.78665 0.26945 0.91477 80 119.7713 0.61378 0.30803 0.21667 0.27024 0.14529 0.08738 0.19543 10 2.7024 0.57651 0.44187 0.25686 0.28777 0.10158 0.032541 0.21257 90 25.8989 
35 0.0017132 30 0.0017132 3.5 5 4.5 3.5968 2.6946 1.8495 1.9631 1.0106 0.60628 1.155 88 172.7488 0.22041 0.22041 0.18285 0.18285 0.14529 0.14529 0.053119 2 0.3657 0.80154 0.65445 0.42106 0.43089 0.2117 0.064507 0.27524 90 38.7802 
35 0.0017132 30 0.0017132 3.5 5 5 2.8077 2.0461 1.4086 1.543 0.7212 0.47527 1.026 88 135.7832 0.094606 0.094606 0.092198 0.092198 0.08979 0.08979 0.0034059 2 0.1844 0.67556 0.45707 0.29707 0.34755 0.19878 0.091867 0.2315 90 31.2796 
35 0.0017132 30 0.0017132 3.5 5 5.5 1.9721 1.6599 1.2522 1.1889 0.67079 0.37984 0.58837 89 105.8082 0 0 0 0 0 0 0 0 0 0.61851 0.48711 0.3706 0.36258 0.21158 0.09578 0.19075 89 32.2694 
35 0.0017132 30 0.0017132 3.5 5 6 2.1878 1.7119 1.342 1.358 0.9594 0.38908 0.67067 83 112.7122 0.41105 0.38138 0.19279 0.21896 0.13177 0.013781 0.15575 6 1.3137 0.72495 0.54668 0.40674 0.38685 0.17079 0.088695 0.23158 89 34.4292 
35 0.0017132 30 0.0017132 3.5 5 6.5 1.7403 1.3069 0.77973 0.89598 0.38799 0.22069 0.60473 82 73.4703 0.20448 0.19199 0.13194 0.11939 0.049813 0.0071645 0.080237 8 0.95515 0.46604 0.34298 0.18836 0.23323 0.095185 0.062398 0.1717 90 20.9906 
35 0.0017132 30 0.0017132 3.5 5 7 1.1095 1.0068 0.62406 0.67979 0.37328 0.23099 0.34741 41 27.8713 0.63606 0.49351 0.19086 0.26003 0.026542 0.022315 0.29367 4 1.0401 0.50118 0.4073 0.19796 0.26144 0.094007 0.077786 0.17524 45 11.7647 
35 0.0017132 30 0.0017132 3.5 5.5 3 2.0703 1.4942 0.77573 0.93127 0.36752 0.26089 0.67597 30 27.9382 0.84651 0.58187 0.49477 0.48515 0.2795 0.24691 0.22284 13 6.3069 0.53685 0.31666 0.15712 0.21645 0.08861 0.052455 0.17175 43 9.3075 
35 0.0017132 30 0.0017132 3.5 5.5 3.5 2.0335 1.4942 0.66818 0.93037 0.41296 0.22385 0.69421 62 57.683 0.83142 0.56509 0.31291 0.40694 0.17308 0.10163 0.29653 24 9.7665 0.505 0.41915 0.21222 0.24827 0.099305 0.03539 0.18012 86 21.3514 
35 0.0017132 30 0.0017132 3.5 5.5 4 2.1714 1.4415 0.61698 0.92779 0.33974 0.2201 0.77098 60 55.6672 1.4843 0.94205 0.47032 0.60588 0.16215 0.077382 0.5292 23 13.9352 0.47908 0.31618 0.1857 0.22572 0.088679 0.034604 0.1746 83 18.735 
35 0.0017132 30 0.0017132 3.5 5.5 4.5 3.3883 2.1972 1.1342 1.4616 0.55583 0.28415 1.1442 59 86.2353 1.3746 0.81503 0.47032 0.56574 0.10198 0.049824 0.50212 27 15.2749 0.62301 0.31732 0.20889 0.25915 0.10828 0.050543 0.21128 86 22.2869 
35 0.0017132 30 0.0017132 3.5 5.5 5 2.3475 1.3487 0.73888 1.0617 0.50683 0.2284 0.87684 51 54.1482 1.3384 1.0326 0.46034 0.60954 0.20143 0.060741 0.50802 26 15.8481 0.77677 0.33246 0.23449 0.30388 0.1151 0.06734 0.27015 77 23.3991 
35 0.0017132 30 0.0017132 3.5 5.5 5.5 1.623 0.99181 0.56427 0.72181 0.3333 0.061083 0.56264 59 42.587 1.1956 0.89897 0.55153 0.5972 0.21382 0.12021 0.41513 28 16.7216 0.38464 0.26281 0.14949 0.19696 0.072829 0.033409 0.19354 87 17.136 
35 0.0017132 30 0.0017132 3.5 5.5 6 1.8431 1.3393 0.73957 0.87759 0.25345 0.12357 0.64297 62 54.4105 1.1954 0.88838 0.56923 0.57047 0.16657 0.054955 0.44409 21 11.9799 0.83799 0.42837 0.22972 0.32637 0.085977 0.036336 0.30461 83 27.0891 
35 0.0017132 30 0.0017132 3.5 5.5 6.5 0.69529 0.51825 0.2666 0.34831 0.12793 0.047769 0.31286 44 15.3255 0.85491 0.63221 0.42905 0.4466 0.18266 0.055824 0.33705 43 19.2036 0.51558 0.32414 0.19089 0.24472 0.095824 0.053426 0.19815 87 21.2907 
