sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum 
15 0.00097865 5 0.00097865 3.08 5.58 3 0.84659 0.63992 0.38153 0.44992 0.27154 0.083245 0.28624 21 9.4482 0.31403 0.30352 0.18908 0.18937 0.075227 0.065291 0.13233 4 0.75749 0.26044 0.21582 0.13349 0.14721 0.083251 0.026987 0.084155 25 3.6803 
15 0.00097865 5 0.00097865 3.08 5.58 3.5 0.84193 0.63623 0.48268 0.50267 0.31086 0.15987 0.2815 15 7.54 0.6037 0.54751 0.368 0.34029 0.1669 0.055098 0.22806 31 10.549 0.40664 0.26613 0.17076 0.18191 0.064704 0.025397 0.13648 43 7.822 
15 0.00097865 5 0.00097865 3.08 5.58 4 1.636 0.76689 0.51058 0.6507 0.25162 0.22831 0.57166 7 4.5549 0.60463 0.56381 0.44466 0.40166 0.2416 0.070048 0.21179 16 6.4266 0.3832 0.25256 0.13999 0.18366 0.097313 0.059112 0.12731 20 3.6733 
15 0.00097865 5 0.00097865 3.08 5.58 4.5 0.72425 0.56405 0.24002 0.35434 0.1752 0.075535 0.29992 22 7.7954 0.71029 0.5755 0.33119 0.3573 0.12788 0.048121 0.25446 19 6.7888 0.45297 0.30109 0.22262 0.22014 0.068211 0.031649 0.1644 37 8.1453 
15 0.00097865 5 0.00097865 3.08 5.58 5 0.66817 0.56007 0.38864 0.3689 0.10544 0.052563 0.2519 23 8.4847 0.62249 0.39762 0.24023 0.296 0.12082 0.069003 0.21821 22 6.512 0.57674 0.39016 0.17535 0.24917 0.10762 0.047226 0.21102 45 11.2126 
15 0.00097865 5 0.00097865 3.08 5.58 5.5 1.1956 0.59146 0.28922 0.43777 0.071736 0.028377 0.45014 22 9.631 0.85407 0.62168 0.45174 0.44933 0.20124 0.049269 0.29443 23 10.3345 0.69017 0.44117 0.21659 0.29075 0.085315 0.035437 0.25307 45 13.0835 
15 0.00097865 5 0.00097865 3.08 5.58 6 0.34099 0.27805 0.16798 0.18859 0.13194 0.058819 0.10683 7 1.3202 0.70504 0.50159 0.35034 0.36332 0.12426 0.04827 0.26963 40 14.5326 0.19459 0.15334 0.071915 0.10155 0.037065 0.019081 0.084362 47 4.773 
15 0.00097865 5 0.00097865 3.08 5.58 6.5 0.54979 0.20078 0.13749 0.20008 0.062814 0.036401 0.2096 20 4.0017 0.63759 0.45055 0.22188 0.30041 0.13212 0.074452 0.22036 26 7.8108 0.2274 0.17477 0.10043 0.11258 0.039092 0.014501 0.085038 46 5.1789 
15 0.00097865 5 0.00097865 3.08 5.58 7 1.5398 0.79088 0.44105 0.58011 0.19574 0.065836 0.51393 18 10.442 0.25892 0.22157 0.17563 0.16793 0.097633 0.076403 0.071866 6 1.0076 0.32447 0.24132 0.14 0.16487 0.055076 0.014131 0.14248 24 3.957 
15 0.00097865 5 0.00097865 3.08 6.08 3 0.85358 0.66409 0.35781 0.44701 0.22993 0.21884 0.29471 4 1.788 0 0 0 0 0 0 0 0 0 0.17524 0.13911 0.068491 0.079729 0.020348 0.0066926 0.075473 4 0.31892 
15 0.00097865 5 0.00097865 3.08 6.08 3.5 0.50386 0.38781 0.18787 0.22141 0.055015 0.0060523 0.21793 4 0.88565 0.38746 0.28042 0.17134 0.20165 0.12289 0.076477 0.1317 4 0.80662 0.29684 0.23639 0.19559 0.18663 0.13263 0.072585 0.081134 8 1.4931 
15 0.00097865 5 0.00097865 3.08 6.08 4 1.1295 0.77773 0.39851 0.5647 0.3176 0.3173 0.34568 5 2.8235 0 0 0 0 0 0 0 0 0 0.73161 0.6923 0.45343 0.48722 0.34457 0.25373 0.2004 6 2.9233 
15 0.00097865 5 0.00097865 3.08 6.08 4.5 0.61134 0.46351 0.22909 0.30539 0.1948 0.098736 0.20032 6 1.8323 0.49005 0.49005 0.29471 0.29471 0.099366 0.099366 0.27625 2 0.58941 0.47653 0.33427 0.29794 0.26151 0.12057 0.095342 0.14799 7 1.8306 
15 0.00097865 5 0.00097865 3.08 6.08 5 0.66642 0.58151 0.32678 0.40041 0.23771 0.20801 0.23791 3 1.2012 0.61964 0.49433 0.3083 0.31611 0.1379 0.028203 0.24665 4 1.2644 0.29179 0.20123 0.13333 0.12308 0.0099401 0.0017811 0.12057 7 0.86157 
15 0.00097865 5 0.00097865 3.08 6.08 5.5 0.68476 0.37059 0.24626 0.26752 0.10153 0.0080371 0.25498 5 1.3376 0.30712 0.30712 0.17931 0.17931 0.051488 0.051488 0.18076 2 0.35861 0.30994 0.1421 0.1304 0.14521 0.090437 0.06499 0.095646 7 1.0165 
15 0.00097865 5 0.00097865 3.08 6.08 6 0 0 0 0 0 0 0 0 0 0.61245 0.46663 0.3107 0.34494 0.24081 0.078719 0.19374 9 3.1044 0.35552 0.21037 0.12952 0.14978 0.048795 0.02728 0.12667 9 1.348 
15 0.00097865 5 0.00097865 3.08 6.08 6.5 0.94537 0.82641 0.66907 0.64502 0.43396 0.3251 0.24501 6 3.8701 0.038741 0.038741 0.021862 0.021862 0.0049826 0.0049826 0.02387 2 0.043723 0.42861 0.31112 0.19062 0.22704 0.13214 0.10152 0.12602 8 1.8163 
15 0.00097865 5 0.00097865 3.08 6.08 7 0.38927 0.38927 0.38927 0.38927 0.38927 0.38927 0 1 0.38927 0.39528 0.35185 0.22157 0.23082 0.1121 0.075612 0.16003 3 0.69246 0.35968 0.32321 0.27231 0.22772 0.13224 0.006584 0.15352 4 0.91089 
15 0.00097865 5 0.00097865 3.58 3.58 3 1.4426 1.0684 0.78369 0.73216 0.28703 0.055023 0.51135 20 14.6433 0.79537 0.58936 0.44426 0.42972 0.20727 0.17666 0.24556 7 3.008 0.74415 0.51021 0.21227 0.30327 0.084892 0.052541 0.26239 27 8.1884 
15 0.00097865 5 0.00097865 3.58 3.58 3.5 1.3854 0.86241 0.65008 0.70319 0.30099 0.11809 0.55892 28 19.6894 1.0112 0.83809 0.50799 0.52488 0.23326 0.10107 0.34544 26 13.6469 0.35351 0.22033 0.11708 0.16215 0.073694 0.044001 0.12225 54 8.756 
15 0.00097865 5 0.00097865 3.58 3.58 4 1.6933 1.09 0.67907 0.77372 0.30347 0.10102 0.6239 30 23.2117 1.0066 0.85942 0.4769 0.6053 0.38353 0.26502 0.32126 17 10.29 0.37129 0.21714 0.14408 0.16513 0.05112 0.026705 0.14453 47 7.761 
15 0.00097865 5 0.00097865 3.58 3.58 4.5 0.57874 0.45431 0.27548 0.28016 0.079867 0.024968 0.21857 23 6.4437 1.0358 0.73504 0.38474 0.48149 0.23569 0.097572 0.36023 23 11.0742 0.21501 0.14816 0.097689 0.11025 0.062857 0.011618 0.078234 46 5.0714 
15 0.00097865 5 0.00097865 3.58 3.58 5 1.1697 0.85861 0.63244 0.61486 0.23209 0.10514 0.40099 27 16.6012 0.56144 0.3816 0.22314 0.26694 0.12045 0.056118 0.19699 14 3.7372 0.46284 0.29839 0.14072 0.19764 0.065082 0.030255 0.1753 41 8.1031 
15 0.00097865 5 0.00097865 3.58 3.58 5.5 0.8989 0.62875 0.28787 0.41683 0.12386 0.035701 0.3638 23 9.587 0.39298 0.312 0.23017 0.21412 0.098482 0.035395 0.13055 19 4.0683 0.25066 0.13828 0.093841 0.11561 0.06835 0.04453 0.081593 42 4.8558 
15 0.00097865 5 0.00097865 3.58 3.58 6 0.75699 0.53482 0.30485 0.34957 0.15509 0.059645 0.25172 15 5.2436 0.64518 0.50359 0.28924 0.33333 0.22481 0.065169 0.20073 32 10.6665 0.20668 0.14776 0.09535 0.10648 0.046896 0.027312 0.074701 47 5.0047 
15 0.00097865 5 0.00097865 3.58 3.58 6.5 0.88209 0.46826 0.32502 0.36348 0.14794 0.041488 0.31426 13 4.7253 0.71295 0.59542 0.29799 0.37051 0.21751 0.070904 0.23674 41 15.1909 0.22188 0.15441 0.096581 0.11221 0.046206 0.023992 0.085493 54 6.0592 
15 0.00097865 5 0.00097865 3.58 3.58 7 0.87529 0.74307 0.48266 0.49794 0.26108 0.13182 0.29599 12 5.9753 0.89529 0.76143 0.41994 0.48716 0.23228 0.14142 0.31311 15 7.3074 0.34179 0.26459 0.15758 0.19002 0.11126 0.046041 0.11992 27 5.1305 
