sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum 

30 0.001036 20 0.001036 1.95 2.3 3 1.4464 1.4464 0.78805 0.78805 0.12971 0.12971 0.93104 2 1.5761 0.16983 0.1415 0.056509 0.084522 0.034546 0.027225 0.075317 3 0.25357 0.66842 0.57635 0.48414 0.47743 0.35951 0.3144 0.13995 5 2.3872 
30 0.001036 20 0.001036 1.95 2.3 3.5 1.5887 1.2588 0.97268 0.98847 0.73351 0.32718 0.45385 9 8.8962 0 0 0 0 0 0 0 0 0 0.68416 0.58729 0.38841 0.43386 0.29376 0.23684 0.17225 9 3.9047 
30 0.001036 20 0.001036 1.95 2.3 4 0.74461 0.58499 0.36161 0.41612 0.26065 0.18254 0.21145 10 4.1612 0 0 0 0 0 0 0 0 0 0.46756 0.29971 0.24207 0.22797 0.072149 0.051 0.16397 10 2.2797 
30 0.001036 20 0.001036 1.95 2.3 4.5 0.51481 0.48046 0.44508 0.35441 0.22836 0.012677 0.23018 4 1.4176 0.49464 0.27252 0.16338 0.1811 0.017998 0.01246 0.19339 7 1.2677 0.45723 0.36382 0.31567 0.31052 0.2448 0.17949 0.097068 11 3.4157 
30 0.001036 20 0.001036 1.95 2.3 5 1.0314 0.96617 0.70117 0.70085 0.50145 0.26171 0.28704 12 8.4103 0.54461 0.54461 0.50905 0.50905 0.47349 0.47349 0.050285 2 1.0181 0.51956 0.45833 0.37886 0.32715 0.17472 0.038397 0.18496 14 4.58 
30 0.001036 20 0.001036 1.95 2.3 5.5 0.65547 0.48326 0.37378 0.35916 0.19165 0.066491 0.2156 9 3.2325 0.33341 0.33341 0.33341 0.33341 0.33341 0.33341 0 1 0.33341 0.70752 0.36416 0.30919 0.37487 0.26277 0.23202 0.18139 10 3.7487 
30 0.001036 20 0.001036 1.95 2.3 6 0.91198 0.6985 0.56445 0.50791 0.18844 0.071273 0.35619 12 6.095 0.0021563 0.0021563 0.0021563 0.0021563 0.0021563 0.0021563 0 1 0.0021563 0.31758 0.26341 0.12 0.15823 0.083283 0.0092383 0.11966 13 2.057 
30 0.001036 20 0.001036 1.95 2.3 6.5 0.82632 0.49835 0.3115 0.36975 0.20183 0.079199 0.27964 5 1.8488 0 0 0 0 0 0 0 0 0 0.54724 0.4797 0.44957 0.40505 0.29498 0.26691 0.11635 5 2.0252 
30 0.001036 20 0.001036 1.95 2.3 7 0.65376 0.49486 0.25294 0.30784 0.12083 0.071744 0.25509 4 1.2314 0.35664 0.35664 0.31781 0.31781 0.27897 0.27897 0.05492 2 0.63561 0.39105 0.26673 0.23519 0.23 0.19556 0.057775 0.11708 6 1.38 
30 0.001036 20 0.001036 1.95 2.8 3 1.0414 0.74727 0.43259 0.48895 0.086549 0.069681 0.36898 18 8.8012 0.7664 0.51728 0.37265 0.37452 0.16325 0.040828 0.27073 6 2.2471 0.43335 0.35785 0.25296 0.24709 0.15636 0.025277 0.14836 24 5.9301 
30 0.001036 20 0.001036 1.95 2.8 3.5 0.9212 0.59578 0.29365 0.38222 0.10495 0.060273 0.32415 38 14.5244 0.83936 0.48808 0.32935 0.39334 0.22939 0.13299 0.25821 12 4.7201 0.39668 0.32549 0.21015 0.22623 0.12321 0.0287 0.13666 50 11.3113 
30 0.001036 20 0.001036 1.95 2.8 4 1.14 0.85177 0.66766 0.64324 0.29613 0.21324 0.40251 38 24.4433 0.60818 0.461 0.22959 0.26851 0.058861 0.0083146 0.27242 13 3.4907 0.33964 0.27604 0.18449 0.19152 0.09069 0.029966 0.12555 51 9.7674 
