sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum 

15 0.0023872 13 0.0023872 2.6 3.6 3 0.59461 0.4864 0.45204 0.34078 0.12583 0.070641 0.21767 7 2.3855 0.019884 0.019884 0.019884 0.019884 0.019884 0.019884 0 1 0.019884 0.12494 0.098762 0.067851 0.070023 0.041516 0.019246 0.039107 8 0.56018 
15 0.0023872 13 0.0023872 2.6 3.6 3.5 0.33187 0.26801 0.24795 0.21375 0.1379 0.050718 0.10681 8 1.71 0.1943 0.18007 0.12396 0.11005 0.03331 0.0061738 0.080782 6 0.66033 0.11445 0.10958 0.053327 0.06519 0.031252 0.015852 0.040977 14 0.91266 
15 0.0023872 13 0.0023872 2.6 3.6 4 0.38589 0.32768 0.25365 0.2419 0.11483 0.092197 0.13731 15 3.6285 0.18007 0.18007 0.18007 0.18007 0.18007 0.18007 0 1 0.18007 0.11181 0.067982 0.04669 0.053694 0.026095 0.012324 0.035514 16 0.85911 
15 0.0023872 13 0.0023872 2.6 3.6 4.5 0.55842 0.51737 0.42379 0.40047 0.30518 0.10436 0.18482 15 6.007 0 0 0 0 0 0 0 0 0 0.18802 0.13583 0.10223 0.097758 0.034106 0.024294 0.062645 15 1.4664 
15 0.0023872 13 0.0023872 2.6 3.6 5 0.65555 0.60588 0.44521 0.422 0.25801 0.085745 0.22077 15 6.33 0.063706 0.063706 0.063706 0.063706 0.063706 0.063706 0 1 0.063706 0.12141 0.083876 0.040267 0.05476 0.018241 0.012001 0.043047 16 0.87616 
15 0.0023872 13 0.0023872 2.6 3.6 5.5 1.0447 0.91585 0.55554 0.60901 0.34043 0.16873 0.33157 14 8.5261 0.063706 0.063706 0.063706 0.063706 0.063706 0.063706 0 1 0.063706 0.14472 0.083673 0.043404 0.057621 0.01678 0.0083493 0.052501 15 0.86432 
15 0.0023872 13 0.0023872 2.6 3.6 6 0.96812 0.55303 0.32981 0.3998 0.19437 0.097676 0.29791 15 5.997 0 0 0 0 0 0 0 0 0 0.089537 0.077087 0.052508 0.049268 0.019449 0.0072182 0.031021 15 0.73902 
15 0.0023872 13 0.0023872 2.6 3.6 6.5 0.84361 0.71381 0.39231 0.45307 0.17499 0.1309 0.27908 14 6.343 0 0 0 0 0 0 0 0 0 0.081874 0.053392 0.039861 0.039867 0.015836 0.0099275 0.028171 14 0.55813 
15 0.0023872 13 0.0023872 2.6 3.6 7 0.44794 0.44516 0.22374 0.25021 0.12532 0.044106 0.16833 6 1.5013 0.14984 0.14984 0.14984 0.14984 0.14984 0.14984 0 1 0.14984 0.15795 0.14537 0.11041 0.095694 0.049226 0.024534 0.054511 7 0.66986 
15 0.0023872 13 0.0023872 2.6 4.1 3 0.58089 0.36908 0.2203 0.2652 0.12265 0.040607 0.19153 19 5.0388 0.055935 0.039266 0.02124 0.025505 0.011744 0.0036041 0.021952 4 0.10202 0.10446 0.074137 0.037628 0.051644 0.02189 0.0121 0.037177 23 1.1878 
15 0.0023872 13 0.0023872 2.6 4.1 3.5 0.40652 0.35597 0.25369 0.26037 0.19547 0.075116 0.12251 39 10.1544 0.22662 0.19627 0.10963 0.10628 0.0059415 0.0032477 0.10039 7 0.74395 0.10076 0.073438 0.043624 0.052484 0.026578 0.0062359 0.037028 46 2.4143 
15 0.0023872 13 0.0023872 2.6 4.1 4 0.41759 0.37427 0.22082 0.24253 0.11038 0.064807 0.14315 41 9.9435 0.21702 0.14485 0.078711 0.095481 0.03194 0.021514 0.077488 8 0.76385 0.091611 0.054235 0.030721 0.040934 0.021912 0.0069557 0.033769 49 2.0058 
15 0.0023872 13 0.0023872 2.6 4.1 4.5 0.52466 0.41361 0.33725 0.31029 0.17727 0.0976 0.16143 48 14.8939 0.10332 0.077921 0.041965 0.047137 0.016353 0.0012948 0.042952 4 0.18855 0.076351 0.037904 0.028827 0.034808 0.010204 0.0029056 0.034739 52 1.81 
15 0.0023872 13 0.0023872 2.6 4.1 5 0.63578 0.54812 0.44322 0.4277 0.28358 0.19728 0.15759 47 20.102 0.063706 0.063706 0.063706 0.063706 0.063706 0.063706 0 1 0.063706 0.10986 0.073779 0.038943 0.050976 0.022935 0.0049782 0.037115 48 2.4469 
15 0.0023872 13 0.0023872 2.6 4.1 5.5 0.83903 0.5936 0.45381 0.48633 0.34509 0.242 0.21891 48 23.3438 0.24336 0.20907 0.1062 0.13776 0.07433 0.063706 0.093893 3 0.41327 0.13075 0.066991 0.029315 0.049739 0.01554 0.0065422 0.048402 51 2.5367 
15 0.0023872 13 0.0023872 2.6 4.1 6 0.51218 0.37381 0.24017 0.26147 0.10413 0.054372 0.17934 42 10.9816 0.21593 0.08812 0.020834 0.060394 0.0064347 0.0018362 0.088263 7 0.42276 0.098511 0.070484 0.049321 0.051039 0.018218 0.0065439 0.03694 49 2.5009 
15 0.0023872 13 0.0023872 2.6 4.1 6.5 0.4746 0.35981 0.24575 0.25378 0.14465 0.033155 0.16504 35 8.8821 0.21085 0.15728 0.098565 0.1078 0.043829 0.015639 0.073721 11 1.1858 0.14554 0.099012 0.059028 0.069122 0.030275 0.010711 0.049597 46 3.1796 
15 0.0023872 13 0.0023872 2.6 4.1 7 0.31751 0.28311 0.18361 0.17981 0.10664 0.037785 0.10731 17 3.0568 0.2342 0.19217 0.14029 0.15151 0.12372 0.078703 0.057688 6 0.90903 0.13226 0.091918 0.056219 0.063541 0.018458 0.0087116 0.053343 23 1.4615 
15 0.0023872 13 0.0023872 2.6 4.6 3 0.58669 0.50542 0.30761 0.32366 0.16951 0.053042 0.19591 29 9.3861 0 0 0 0 0 0 0 0 0 0.12259 0.097526 0.070513 0.070604 0.036736 0.010306 0.051378 29 2.0475 
15 0.0023872 13 0.0023872 2.6 4.6 3.5 0.501 0.40288 0.30111 0.28241 0.14533 0.073661 0.1542 50 14.1203 0.28 0.14752 0.045695 0.093301 0.018691 0.0086067 0.11056 6 0.5598 0.11539 0.093957 0.050244 0.060919 0.035092 0.0053618 0.044681 56 3.4115 
