sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum 

9 0.0018635 2 0.0007633 3.9 4.7375 3 0.90748 0.90748 0.57898 0.57898 0.25047 0.25047 0.46458 2 1.158 1.1438 1.0283 0.68173 0.69833 0.37251 0.26944 0.43743 3 2.095 0.63611 0.41933 0.2617 0.26699 0.050315 0.034515 0.24568 5 1.335 
9 0.0018635 2 0.0007633 3.9 4.7375 3.5 1.7688 1.5221 0.90748 0.96852 0.45499 0.26573 0.60307 11 10.6537 0.26944 0.26944 0.26944 0.26944 0.26944 0.26944 0 1 0.26944 0.62686 0.53523 0.33774 0.36281 0.20994 0.11053 0.19936 12 4.3537 
9 0.0018635 2 0.0007633 3.9 4.7375 4 0.74912 0.68774 0.3644 0.37812 0.083586 0.019723 0.30598 6 2.2687 1.2473 1.1498 0.77696 0.64467 0.057102 0.0083945 0.57779 5 3.2234 0.33536 0.31017 0.21337 0.21391 0.13127 0.078379 0.1053 11 2.3531 
9 0.0018635 2 0.0007633 3.9 4.7375 4.5 0.95848 0.7653 0.33555 0.41055 0.055801 0.012627 0.44036 4 1.6422 0.74262 0.58418 0.39399 0.42127 0.25289 0.15403 0.22123 8 3.3701 0.33487 0.21172 0.077293 0.12197 0.018745 0.0057633 0.12885 12 1.4637 
9 0.0018635 2 0.0007633 3.9 4.7375 5 1.2999 0.98909 0.73071 0.74677 0.44137 0.24015 0.3898 9 6.7209 0.83869 0.70926 0.32096 0.41635 0.14729 0.089402 0.38364 3 1.249 0.3602 0.24735 0.22434 0.21533 0.14729 0.098247 0.090026 12 2.584 
9 0.0018635 2 0.0007633 3.9 4.7375 5.5 1.1855 1.0265 0.83803 0.72861 0.33829 0.18457 0.39777 10 7.2861 0.24067 0.23463 0.21649 0.2068 0.17654 0.16323 0.039622 3 0.62039 0.42107 0.33993 0.28352 0.23875 0.053754 0.042502 0.15155 13 3.1037 
9 0.0018635 2 0.0007633 3.9 4.7375 6 1.0505 0.83733 0.64853 0.63068 0.34694 0.24041 0.31195 6 3.7841 1.1419 1.029 0.5258 0.59965 0.21649 0.15342 0.4502 6 3.5979 0.92062 0.57005 0.38025 0.47724 0.29498 0.23684 0.24832 12 5.7269 
9 0.0018635 2 0.0007633 3.9 4.7375 6.5 0.91974 0.66211 0.55739 0.49147 0.22747 0.037643 0.32671 7 3.4403 0.77861 0.52287 0.41612 0.43694 0.2459 0.21682 0.21743 6 2.6216 0.56724 0.47674 0.29389 0.33497 0.20981 0.10499 0.17805 13 4.3547 
9 0.0018635 2 0.0007633 3.9 4.7375 7 1.3145 1.2958 0.94988 0.94291 0.59004 0.55739 0.40861 4 3.7716 0.52287 0.52287 0.52287 0.52287 0.52287 0.52287 0 1 0.52287 0.56364 0.528 0.50659 0.44757 0.36645 0.24434 0.12707 5 2.2378 
9 0.0018635 2 0.0007633 3.9 5.2375 3 1.7463 1.5055 0.8656 0.917 0.32012 0.14499 0.62575 14 12.838 2.0432 1.6126 0.68173 0.97392 0.49785 0.017633 0.78871 5 4.8696 0.746 0.43147 0.2617 0.33516 0.10959 0.04975 0.29105 19 6.3681 
9 0.0018635 2 0.0007633 3.9 5.2375 3.5 1.6028 1.2562 0.59269 0.79496 0.32397 0.14705 0.59838 35 27.8238 1.5587 0.67578 0.52253 0.58396 0.10882 0.032888 0.60285 11 6.4235 0.67413 0.40302 0.25311 0.30503 0.10063 0.047962 0.23958 46 14.0316 
9 0.0018635 2 0.0007633 3.9 5.2375 4 1.0171 0.75326 0.52622 0.52461 0.2527 0.04945 0.35085 31 16.2628 1.24 0.95382 0.62011 0.61614 0.1504 0.033026 0.45458 14 8.6259 0.44922 0.28877 0.1301 0.19441 0.062957 0.016425 0.17012 45 8.7486 
9 0.0018635 2 0.0007633 3.9 5.2375 4.5 0.94412 0.6247 0.41262 0.47686 0.2801 0.10438 0.2981 27 12.8753 0.75386 0.6261 0.44785 0.41083 0.18632 0.053411 0.25769 20 8.2165 0.40064 0.31122 0.13638 0.18901 0.077796 0.017972 0.14953 47 8.8834 
9 0.0018635 2 0.0007633 3.9 5.2375 5 1.4056 0.95512 0.57166 0.68698 0.28729 0.083744 0.51748 31 21.2964 1.1253 0.76203 0.65065 0.60134 0.33577 0.27323 0.31599 15 9.0202 0.42354 0.30632 0.20283 0.21889 0.112 0.048585 0.13497 46 10.069 
9 0.0018635 2 0.0007633 3.9 5.2375 5.5 1.3175 0.87179 0.60883 0.67028 0.37243 0.22037 0.43022 42 28.1517 0.38782 0.3353 0.27561 0.27557 0.21584 0.16323 0.091875 4 1.1023 0.4155 0.29395 0.16202 0.18788 0.072084 0.028867 0.14405 46 8.6427 
