sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum 

20 0.0045045 5 0.0011811 3.08 4.08 3 0.74114 0.67228 0.3873 0.45014 0.25776 0.19388 0.23624 5 2.2507 1.438 1.3268 0.84299 0.93475 0.57798 0.49847 0.41448 5 4.6737 0.87236 0.64623 0.42078 0.45675 0.25114 0.11167 0.29121 10 4.5675 
20 0.0045045 5 0.0011811 3.08 4.08 3.5 1.3205 0.8793 0.39581 0.54872 0.22544 0.061165 0.44789 17 9.3283 1.0098 1.0098 0.58486 0.58486 0.15992 0.15992 0.60096 2 1.1697 0.22673 0.1417 0.119 0.11969 0.039039 0.03305 0.086578 19 2.2741 
20 0.0045045 5 0.0011811 3.08 4.08 4 2.0863 1.3035 0.53774 0.85193 0.17455 0.13329 0.78026 13 11.0751 0.60249 0.60249 0.469 0.469 0.3355 0.3355 0.18878 2 0.93799 0.77461 0.56906 0.43985 0.39227 0.1057 0.033076 0.31524 15 5.884 
20 0.0045045 5 0.0011811 3.08 4.08 4.5 0.097601 0.097601 0.097601 0.097601 0.097601 0.097601 0 1 0.097601 1.2653 0.70122 0.32987 0.5252 0.21627 0.057614 0.46905 17 8.9283 0.57522 0.41381 0.26266 0.2898 0.11319 0.074111 0.21607 18 5.2164 
20 0.0045045 5 0.0011811 3.08 4.08 5 1.3745 1.1198 0.77449 0.86756 0.64093 0.49991 0.41982 13 11.2783 0.37173 0.33901 0.24084 0.23842 0.13722 0.10268 0.13454 3 0.71525 0.49529 0.41737 0.19307 0.26252 0.10127 0.045881 0.20778 16 4.2003 
20 0.0045045 5 0.0011811 3.08 4.08 5.5 0.95161 0.6857 0.4376 0.47753 0.19082 0.13006 0.34851 12 5.7304 1.006 0.70654 0.57911 0.56295 0.39265 0.1122 0.32676 6 3.3777 0.35623 0.26691 0.20682 0.20698 0.11367 0.062527 0.10954 18 3.7256 
20 0.0045045 5 0.0011811 3.08 4.08 6 1.1179 0.88817 0.52396 0.5361 0.15734 0.05347 0.42026 11 5.8972 0.053008 0.053008 0.053008 0.053008 0.053008 0.053008 0 1 0.053008 0.78055 0.5383 0.17551 0.32781 0.084924 0.038094 0.3421 12 3.9337 
20 0.0045045 5 0.0011811 3.08 4.08 6.5 2.3776 1.6156 0.76965 0.98538 0.3577 0.078343 0.83209 17 16.7515 0.62505 0.57403 0.42096 0.35544 0.12048 0.020316 0.30765 3 1.0663 0.48095 0.45275 0.33833 0.30332 0.13643 0.075717 0.1638 20 6.0664 
20 0.0045045 5 0.0011811 3.08 4.08 7 2.1088 1.8941 1.1685 1.2495 0.605 0.55246 0.76581 4 4.9981 1.5333 0.78973 0.34186 0.59772 0.25211 0.24558 0.53849 6 3.5863 0.37627 0.29719 0.19023 0.20119 0.0998 0.057551 0.12777 10 2.0119 
