sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum 
5 0.0024086 5 0.0024086 3.4 5.7 6.5 0.97605 0.77149 0.47299 0.48439 0.25567 0.054986 0.32809 22 10.6567 0.28306 0.22776 0.12376 0.1421 0.056447 0.037839 0.10978 4 0.56842 1.6556 1.4893 0.52985 0.79277 0.37025 0.11916 0.61157 26 20.6119 
5 0.0024086 5 0.0024086 3.4 5.7 7 0.54581 0.4596 0.25567 0.27894 0.10871 0.062139 0.19507 7 1.9526 0.80184 0.37461 0.17742 0.2786 0.097547 0.077251 0.29878 5 1.393 0.59905 0.51585 0.39733 0.36687 0.19702 0.080083 0.197 12 4.4025 
5 0.0024086 5 0.0024086 3.9 3.7 3 0.15105 0.10926 0.03544 0.055998 0.0027395 0.002064 0.070332 4 0.22399 1.1765 0.77525 0.38036 0.6913 0.068826 0.025195 1.1377 15 10.3695 0.30041 0.29003 0.19155 0.20491 0.13559 0.11276 0.079329 10 2.0491 
5 0.0024086 5 0.0024086 3.9 3.7 3.5 0.33512 0.22026 0.13176 0.16438 0.054084 0.038714 0.13962 12 1.9725 0.2556 0.11865 0.060969 0.11107 0.020861 0.0077477 0.15934 14 1.555 0.25207 0.16466 0.079895 0.11351 0.053979 0.029744 0.084509 18 2.0431 
5 0.0024086 5 0.0024086 3.9 3.7 4 0.46802 0.27793 0.22026 0.23769 0.1535 0.063028 0.13957 12 2.8523 0.14713 0.098221 0.071171 0.071135 0.025276 0.012784 0.050895 7 0.49794 0.22684 0.18617 0.11553 0.1229 0.01991 0.0084894 0.12784 16 1.9663 
5 0.0024086 5 0.0024086 3.9 3.7 4.5 0.30182 0.2204 0.16079 0.15282 0.052459 0.028806 0.10644 9 1.3754 1.7508 0.35171 0.15327 0.686 0.078273 0.040836 1.7862 13 8.918 0.37571 0.16027 0.087021 0.167 0.052025 0.029565 0.24734 20 3.3401 
5 0.0024086 5 0.0024086 3.9 3.7 5 0.32635 0.24695 0.17886 0.18802 0.10758 0.072898 0.10062 16 3.0083 2.2003 1.0851 0.32534 0.95001 0.15863 0.083627 1.4667 19 18.0502 0.2845 0.20313 0.14295 0.16167 0.069426 0.022429 0.13747 35 5.6584 
5 0.0024086 5 0.0024086 3.9 3.7 5.5 0.52179 0.35865 0.20463 0.243 0.10364 0.0048676 0.20623 13 3.159 1.7841 0.92519 0.33775 0.63929 0.1181 0.075133 0.67899 35 22.3751 0.28249 0.14454 0.064548 0.10583 0.037057 0.016705 0.10673 48 5.08 
5 0.0024086 5 0.0024086 3.9 3.7 6 0.78387 0.51967 0.39637 0.42641 0.21092 0.054103 0.3176 31 13.2186 0.32424 0.2026 0.1025 0.14642 0.075133 0.059716 0.10649 6 0.8785 0.48151 0.33221 0.13805 0.21137 0.058112 0.032608 0.18175 37 7.8208 
5 0.0024086 5 0.0024086 3.9 3.7 6.5 0.74279 0.42534 0.19477 0.4246 0.055811 0.0097805 0.86631 21 8.9166 1.1789 0.47413 0.12036 0.3354 0.073662 0.027724 0.47696 7 2.3478 0.3357 0.255 0.11381 0.20925 0.055937 0.023287 0.36946 28 5.8589 
