sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum
35.0 0.0 30.0 0.0017132000000000002 3.5 4.0 3.0 -0.5878577147934057 -0.5760009225009145 -0.5317716246018132 -0.547615685641667 -0.1529132257825697 0.6967017535765726 -0.6285185185185186 -0.5357142857142857 -0.4191139220493913 -0.7441556261684407 -0.7024115558819929 -0.7059212535762625 -0.7321872950094229 -0.6674151420528917 -0.6027670673622135 -0.7453423949988147 -0.6767676767676768 -0.3622618248078229 -0.7083910671113361 -0.7099757222868082 -0.7027041532688962 -0.7045103196486279 -0.5430212080671714 -0.344787693834805 -0.6421760633036597 -0.6949685534591195 -0.48725713680821225
35.0 0.0 30.0 0.0017132000000000002 3.5 4.0 3.5 -0.457826673540348 -0.5475979841913614 -0.31868659642244535 -0.4569532416185904 -0.24439194782643806 0.2659704070437177 -0.5160585959093423 -0.48214285714285715 -0.39725376737446505 -0.7441556261684407 -0.7024115558819929 -0.7059212535762625 -0.7321872950094229 -0.6674151420528917 -0.6027670673622135 -0.7453423949988147 -0.6767676767676768 -0.3622618248078229 -0.7119554311160378 -0.765022870069521 -0.743827601244016 -0.7462039872428557 -0.6165080754208077 -0.46393581036168713 -0.6492090453289676 -0.6761006289308176 -0.4868406894640486
35.0 0.0 30.0 0.0017132000000000002 3.5 4.0 4.0 -0.6705481029735983 -0.6758616464839563 -0.583183860164992 -0.6446423528462499 -0.3361668046385473 0.3460729429031547 -0.6871818684355999 -0.5535714285714286 -0.42657450235188105 -0.6517800813784561 -0.5915338474721508 -0.6153160701325705 -0.621868669514987 -0.49868432061015133 -0.2523247902018598 -0.6579723660021132 -0.6464646464646465 -0.35958591892362113 -0.691075711678309 -0.6810676894439972 -0.5755011285275472 -0.6617239086330965 -0.5038216126452159 -0.3411717090550286 -0.6478119990449879 -0.6823899371069182 -0.48460383120455586
35.0 0.0 30.0 0.0017132000000000002 3.5 4.0 4.5 -0.4380743454463688 -0.41989647089347465 -0.30666339949358806 -0.37119256061645217 0.1675045934540757 1.1041924075598573 -0.5276340519624103 -0.5178571428571429 -0.40468025347936104 -0.6760616531518234 -0.6063998041375933 -0.5954431202660936 -0.6409623667669708 -0.5593216222124463 -0.3756634157405307 -0.6592031951319453 -0.6565656565656566 -0.3607866679886929 -0.6066585759744665 -0.5730732670250361 -0.5139041302670609 -0.5792006031266014 -0.46325620765470266 -0.23910640271553368 -0.5636072171629319 -0.6761006289308176 -0.4805875301297247
35.0 0.0 30.0 0.0017132000000000002 3.5 4.0 5.0 -0.23977448474810514 -0.05834097579696338 0.4712505104957934 0.05920442167265108 1.0075581669257847 2.2485802560801367 -0.4325428413488116 -0.5 -0.36812659945435544 -0.7441556261684407 -0.7024115558819929 -0.7059212535762625 -0.7321872950094229 -0.6674151420528917 -0.6027670673622135 -0.7453423949988147 -0.6767676767676768 -0.3622618248078229 -0.7150563322407713 -0.7017815800717402 -0.6152176309067995 -0.6685260246587293 -0.4502293684924087 -0.24661488875824603 -0.7037225007674205 -0.6823899371069182 -0.48481586094528195
35.0 0.0 30.0 0.0017132000000000002 3.5 4.0 5.5 0.21213351029406916 0.5109429869210271 1.2097623131585393 0.7827591075967242 2.704760366399473 5.765594836298733 -0.2761359867330017 -0.48214285714285715 -0.29586889681212386 -0.7441556261684407 -0.7024115558819929 -0.7059212535762625 -0.7321872950094229 -0.6674151420528917 -0.6027670673622135 -0.7453423949988147 -0.6767676767676768 -0.3622618248078229 -0.6048047244545949 -0.5981988785220073 -0.5236703261947777 -0.6005387479193403 -0.4886470666298433 -0.4211511475729475 -0.5448344077219551 -0.6761006289308176 -0.48138627592438227
35.0 0.0 30.0 0.0017132000000000002 3.5 4.0 6.0 -0.20278822845484754 -0.10374531767724363 0.17138936535162957 -0.07346592972122475 0.6958359413383949 0.11937526942335111 -0.2788225538971808 -0.5 -0.3771684356468584 -0.7441556261684407 -0.7024115558819929 -0.7059212535762625 -0.7321872950094229 -0.6674151420528917 -0.6027670673622135 -0.7453423949988147 -0.6767676767676768 -0.3622618248078229 -0.6635976186608311 -0.7057163581442949 -0.7106187014505533 -0.6943791480836753 -0.5433397056766459 -0.3544586805791484 -0.6162010982639244 -0.6823899371069182 -0.48562264177374415
35.0 0.0 30.0 0.0017132000000000002 3.5 4.0 6.5 -0.13153593875111058 0.1767526166053768 0.6880601159846441 0.15006858433856468 0.5090825879486611 0.7949700913047806 -0.15980652294085138 -0.48214285714285715 -0.347610965958731 -0.7441556261684407 -0.7024115558819929 -0.7059212535762625 -0.7321872950094229 -0.6674151420528917 -0.6027670673622135 -0.7453423949988147 -0.6767676767676768 -0.3622618248078229 -0.5889848729538353 -0.5704964510818983 -0.4909214631084105 -0.5348216668149071 -0.30937308336531455 0.02992050151109169 -0.6259149357072207 -0.6761006289308176 -0.47892607544235954
35.0 0.0 30.0 0.0017132000000000002 3.5 4.0 7.0 -0.6316445282936085 -0.6248934709637433 -0.4951400800457403 -0.6531750514382539 -0.6230971658556612 -0.7000696355738303 -0.5485516860143727 -0.5357142857142857 -0.4234305499132867 -0.7441556261684407 -0.7024115558819929 -0.7059212535762625 -0.7321872950094229 -0.6674151420528917 -0.6027670673622135 -0.7453423949988147 -0.6767676767676768 -0.3622618248078229 -0.5556872151136678 -0.49617948947248136 -0.3843079562390082 -0.433526892923851 -0.09257950783511287 0.38286897668221576 -0.6387052764418978 -0.6949685534591195 -0.4821839644777498
35.0 0.0 30.0 0.0017132000000000002 3.5 4.5 3.0 -0.39973236516798466 -0.4447535463133297 -0.2728938985542758 -0.38236777342962036 -0.06609189600285371 -0.07456629148038309 -0.3940685461580985 -0.23214285714285715 -0.29220652010286 -0.7148802185526673 -0.6784242869384258 -0.6847985383910533 -0.7083136947299127 -0.6457359843036075 -0.5839140394647312 -0.716557320685936 -0.5959595959595959 -0.3607176357680442 -0.5155618412376848 -0.5845530151727427 -0.5574351036759808 -0.5576760989906946 -0.4695257326700357 -0.27467776671580546 -0.4630853712609571 -0.5377358490566038 -0.4451213138126063
35.0 0.0 30.0 0.0017132000000000002 3.5 4.5 3.5 -0.17532275225131344 -0.12478986978683393 0.015597484276729594 -0.12406705127687898 0.41329645109401625 0.7221915454051335 -0.3209894969596463 0.23214285714285715 0.05351001826376673 -0.6326266256880415 -0.633543069327131 -0.6017928247778586 -0.6440119902495345 -0.5990516313075018 -0.5329757314583805 -0.6355599723063446 -0.6060606060606061 -0.35727130036873306 -0.5608617542786702 -0.6111756971148272 -0.5977074837429737 -0.6067224897608247 -0.493738724359687 -0.37340124136993835 -0.5366758757119957 -0.3805031446540881 -0.4219555712849564
35.0 0.0 30.0 0.0017132000000000002 3.5 4.5 4.0 -0.3026906075530059 -0.35093952754259816 -0.251082251082251 -0.3362649776092306 -0.32835961529401464 -0.3351619279394357 -0.24741293532338313 0.05357142857142857 -0.1565033650835549 -0.5812690640319957 -0.5821977394213897 -0.5894633014540432 -0.5910161053901746 -0.5212681260137478 -0.4321909730097526 -0.5709351632497028 -0.5050505050505051 -0.34285797135069296 -0.5815742448421837 -0.5955823173458134 -0.5755011285275472 -0.597175808863081 -0.5214049761664795 -0.4195487700038701 -0.49296360721716304 -0.3805031446540881 -0.41879812017212403
35.0 0.0 30.0 0.0017132000000000002 3.5 4.5 4.5 -0.12925446149458694 0.08104314673710342 0.35211631136159427 0.09578609755113568 0.7690619931215973 1.0589797451309164 -0.16841901603095635 0.375 0.3000385621871978 -0.6728412425552603 -0.6018590606765414 -0.5788935373682633 -0.6272969067608855 -0.5105699658058299 -0.27323656157858917 -0.6730814215448475 -0.6565656565656566 -0.36056569005094163 -0.4189704434909744 -0.5055792370902514 -0.4751268694981287 -0.49650788003540824 -0.4064431205592358 -0.3224560335837541 -0.4010232272587742 -0.36163522012578614 -0.3796310307190706
35.0 0.0 30.0 0.0017132000000000002 3.5 4.5 5.0 -0.03790762210839212 0.19628369065229095 0.6630989136649513 0.28269859200387304 1.469528405381577 2.437158580241663 -0.2237534549474848 0.39285714285714285 0.4537236569051406 -0.7441556261684407 -0.7024115558819929 -0.7059212535762625 -0.7321872950094229 -0.6674151420528917 -0.6027670673622135 -0.7453423949988147 -0.6767676767676768 -0.3622618248078229 -0.6103662790142097 -0.6118579902822905 -0.5824112632320454 -0.6000559078029504 -0.44641313587437986 -0.3234013890817349 -0.5187080050479211 -0.36792452830188677 -0.41712662169250314
35.0 0.0 30.0 0.0017132000000000002 3.5 4.5 5.5 -0.007458675646327108 0.08781776282717704 0.47203463203463214 0.20372574333319887 1.2072606860904156 1.8502013376373794 -0.24237147595356562 0.39285714285714285 0.39457572314411754 -0.7218185711887852 -0.6709165544538296 -0.6518501290396703 -0.6875392338225917 -0.5632608337763911 -0.3839396688591517 -0.7453423949988147 -0.6666666666666666 -0.36190083306362747 -0.5159201888252887 -0.5158401314242372 -0.437509284595 -0.4882403019021359 -0.2931612681082748 -0.0669548031444887 -0.5270984685698694 -0.36163522012578614 -0.3767400044113392
35.0 0.0 30.0 0.0017132000000000002 3.5 4.5 6.0 0.21143151729206197 0.35548716876901987 0.8005815568079717 0.4819966111268004 1.4342076039332083 2.2337015993114298 0.037042564953012724 0.35714285714285715 0.5654811371789665 -0.7441556261684407 -0.7024115558819929 -0.7059212535762625 -0.7321872950094229 -0.6674151420528917 -0.6027670673622135 -0.7453423949988147 -0.6767676767676768 -0.3622618248078229 -0.536159660573165 -0.5242992418596795 -0.43208468509049786 -0.5086297082205646 -0.31538436707566825 -0.18590415867792037 -0.538735973259661 -0.3805031446540881 -0.3895104219542497
35.0 0.0 30.0 0.0017132000000000002 3.5 4.5 6.5 0.13293992475512506 0.3528926349472895 0.88108470146206 0.4902670754831162 1.5299398981027186 1.9167516086105902 -0.008529574350469905 0.32142857142857145 0.5335301998291166 -0.7050314574615246 -0.6472469090463949 -0.6462855909904812 -0.6829444369245078 -0.6200949448224304 -0.5033476978906781 -0.689766691942622 -0.6565656565656566 -0.3614655409488282 -0.6193345246399801 -0.5976291968482029 -0.5313855251366931 -0.5913817274664023 -0.4114644792671685 -0.2943600681837653 -0.5890787543913505 -0.3805031446540881 -0.4168797558512688
35.0 0.0 30.0 0.0017132000000000002 3.5 4.5 7.0 -0.2909322247693843 -0.23753677841780288 -0.18456260720411652 -0.285694113850002 -0.24840322786897376 0.1700665070190641 -0.2852017689331123 -0.14285714285714285 -0.22392464082518962 -0.6781869852349613 -0.612458481250255 -0.5672477421560413 -0.6466219866746723 -0.5825682601455748 -0.5521546836017236 -0.65614496152874 -0.6464646464646465 -0.3601864057036703 -0.5326000745362982 -0.48536878608121936 -0.3843942131215886 -0.4586345789761248 -0.19676552765513314 -0.007964620070488097 -0.5634025717111771 -0.5377358490566038 -0.4278153311352405
35.0 0.0 30.0 0.0017132000000000002 3.5 5.0 3.0 0.12205903322401253 0.3655049521362563 0.08812872661929268 0.13100617259047076 0.38492135602802513 0.5636012116301501 0.031779988944167954 0.14285714285714285 0.14309114767530504 -0.7105763053254849 -0.6785245032031665 -0.6912608899113676 -0.7098597936760802 -0.6533456040115402 -0.5910519392152415 -0.7098530697726263 -0.6262626262626263 -0.3613592051379428 -0.5422085678519213 -0.5458014129430351 -0.6070328111597237 -0.5924321164915312 -0.5340817548931347 -0.3733421566513145 -0.45405368532351037 -0.42452830188679247 -0.4267395881225812
35.0 0.0 30.0 0.0017132000000000002 3.5 5.0 3.5 0.1353969002621506 0.39116200881781144 0.2260426366086745 0.20897042804696023 0.4066468794798799 0.5923781485587744 0.04341072415699281 0.8571428571428571 0.7917607522169823 -0.6410515531940755 -0.6395462520912393 -0.6247873857767741 -0.6521057557594035 -0.5697866035500403 -0.5510818779768654 -0.63692895572626 -0.5858585858585859 -0.3564343080782664 -0.5849140443586534 -0.6248546814916386 -0.6415163959957638 -0.6272304883885422 -0.5474027022083218 -0.3986824107746893 -0.508980524574508 -0.14779874213836477 -0.38650627082847927
35.0 0.0 30.0 0.0017132000000000002 3.5 5.0 4.0 0.37411839550724474 0.6398769037842357 1.063785020011435 0.6090793561140923 1.233643601806422 0.7261707210525786 0.24519071310116097 0.8392857142857143 1.2130151849782067 -0.6020547191980228 -0.6018590606765414 -0.5844922618230323 -0.6071295939581357 -0.5105699658058299 -0.4045815377636651 -0.622617427221733 -0.5757575757575758 -0.35215056881427337 -0.5453524706871673 -0.5484047257082103 -0.5389377944115125 -0.5663756919649474 -0.4849771707513028 -0.39274557824737005 -0.48476414611685265 -0.14779874213836477 -0.3523277744026817
35.0 0.0 30.0 0.0017132000000000002 3.5 5.0 4.5 0.77390341015038 1.0466421507243975 1.501847586375888 1.0790837939242346 1.8365470686023113 2.668642798340857 0.5107849640685462 0.9821428571428571 1.9413318595841473 -0.6931268195840784 -0.6304615007956911 -0.6034461017690065 -0.6475706555880647 -0.5105699658058299 -0.27323656157858917 -0.7119850416582283 -0.6565656565656566 -0.3608935276213068 -0.43783386050245116 -0.4075873649904115 -0.38156690419256367 -0.44514046835491283 -0.3269908790605755 -0.31719749362623595 -0.39926327637368264 -0.14779874213836477 -0.2842345632529622
35.0 0.0 30.0 0.0017132000000000002 3.5 5.0 5.0 0.4276892364729239 0.5792657108932584 0.9256489422527159 0.6553737846451771 1.0574434147030913 1.913118448236836 0.36816473189607524 0.9821428571428571 1.4331413472569638 -0.7222526667940012 -0.6715286244746398 -0.6542504630576659 -0.6895212577035963 -0.570483981097398 -0.3991154456792923 -0.7432035781961132 -0.6565656565656566 -0.3615718767597136 -0.4980266992842604 -0.5383359333339958 -0.5004001360941924 -0.5157367758986543 -0.3455268660624298 -0.2525351775643507 -0.45893789010539243 -0.14779874213836477 -0.3238842833549384
35.0 0.0 30.0 0.0017132000000000002 3.5 5.0 5.5 0.061073391174631717 0.3009298881287465 0.7212545944621416 0.2982309275023199 0.9217329268210607 1.3627811554315028 -0.11567164179104489 1.0 1.021055229163187 -0.7441556261684407 -0.7024115558819929 -0.7059212535762625 -0.7321872950094229 -0.6674151420528917 -0.6027670673622135 -0.7453423949988147 -0.6767676767676768 -0.3622618248078229 -0.525285005781341 -0.5184368199839031 -0.4299282630259873 -0.5030050444085843 -0.3271630399305617 -0.2432872374053537 -0.5145332378321226 -0.1540880503144654 -0.31865199621031853
35.0 0.0 30.0 0.0017132000000000002 3.5 5.0 6.0 0.1557108227577357 0.338406487775962 0.8386114514416398 0.46878404002097895 1.6987097946574599 1.4160675075798974 -0.02468214483139861 0.8928571428571429 1.1159690760128762 -0.6489902936222673 -0.5779148814624393 -0.5978753989581553 -0.6308601997526517 -0.5251652358372173 -0.5715105466092084 -0.6475354373603739 -0.6161616161616161 -0.3573465062026105 -0.47442831614857567 -0.4789764277646949 -0.39529133262091537 -0.48244622050545727 -0.38568338898672566 -0.26003184666333823 -0.45882874586445654 -0.1540880503144654 -0.30723484751871405
35.0 0.0 30.0 0.0017132000000000002 3.5 5.0 6.5 -0.040627844991170246 0.04652143283130297 0.10379808870374917 0.002793803203291987 0.1603973590162942 0.4449756419664625 -0.09758430071862913 0.875 0.5764847644991419 -0.6968148958459943 -0.6397388501244542 -0.6319777396060718 -0.6769377430241017 -0.613640424148047 -0.5865173508732138 -0.6949556414833375 -0.5959595959595959 -0.3586880510651353 -0.5981346813573251 -0.6139114939901895 -0.6045888661532786 -0.6125758673121475 -0.49415191044765405 -0.32218188048933966 -0.5405232102049866 -0.14779874213836477 -0.3782740615232494
