sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum
40.0 0.0 35.0 0.0064197 3.575 4.0875 3.0 0.5874227923411056 0.5116727737064178 0.4518645145504209 0.461050023996873 0.2478192874766633 0.47381410535595975 0.5300273146839974 -0.04664723032069971 0.021027289525969 -0.8751158801027203 -0.8284486669018698 -0.7027998746570937 -0.7428400124365944 -0.55953088326229 -0.42014419662738767 -1.0182995701388722 -0.40773809523809523 -0.24923586763323177 -0.09865003032377799 -0.06288450327405581 -0.01985226621652427 -0.03432296250070086 0.10938883765595347 0.10628822209575246 -0.18641846047305372 -0.7848837209302325 -0.4420409750238675
40.0 0.0 35.0 0.0064197 3.575 4.0875 3.5 0.7556637951220284 0.5484538085720629 0.30884876650581844 0.5450968038804014 0.5117862830251794 0.7449300380890539 0.5482057078270697 -0.011661807580174927 0.06706168201484153 -0.8751158801027203 -0.8284486669018698 -0.7027998746570937 -0.7428400124365944 -0.55953088326229 -0.42014419662738767 -1.0182995701388722 -0.40773809523809523 -0.24923586763323177 -0.10623721430550222 -0.15341232289737522 -0.066905291432303 -0.07918658479209982 0.02583969087486363 0.14806536637602224 -0.2659917392845659 -0.7674418604651163 -0.43470134889593803
40.0 0.0 35.0 0.0064197 3.575 4.0875 4.0 0.20824910613197417 0.18392830705455615 0.40339362787608635 0.364336853424461 0.8158480834603213 0.7856005954879121 0.12220024489027032 -0.011661807580174927 0.043058660423641655 -0.6796360032819376 -0.639143692354216 -0.6233123669311486 -0.6110598220867237 -0.5078085443124867 -0.37019019304740464 -0.6568505562191724 -0.3898809523809524 -0.24712738395090894 -0.1916263112226264 -0.13045705435003355 -0.09477140692093969 -0.07682688112017665 0.05119770747433477 0.2248967200615478 -0.41418996347807446 -0.75 -0.4238955529549445
40.0 0.0 35.0 0.0064197 3.575 4.0875 4.5 0.4047641389882565 0.6516720334591756 0.8331732617810722 0.7464396392057777 1.1971261196611498 1.0514796132496063 0.20086653480267494 0.03498542274052478 0.15293802333291598 -0.8751158801027203 -0.8284486669018698 -0.7027998746570937 -0.7428400124365944 -0.55953088326229 -0.42014419662738767 -1.0182995701388722 -0.40773809523809523 -0.24923586763323177 -0.14257583232323395 -0.11869652064003984 -0.06796493324872634 -0.07757769592487948 0.04619195329588663 0.1256913165983557 -0.3324072318359068 -0.7441860465116279 -0.4204617196883374
40.0 0.0 35.0 0.0064197 3.575 4.0875 5.0 0.7868844983069787 0.915662706343919 1.3652211400978405 1.301056027338293 2.1240182862501467 3.6329408286678864 0.1450786474521993 0.03498542274052478 0.25116273992045157 -0.8751158801027203 -0.8284486669018698 -0.7027998746570937 -0.7428400124365944 -0.55953088326229 -0.42014419662738767 -1.0182995701388722 -0.40773809523809523 -0.24923586763323177 -0.16706779465020333 -0.16244489775711268 -0.1083151079048048 -0.10488005245952792 -0.011566279752151208 0.1795743379143855 -0.28261210087636124 -0.7441860465116279 -0.42391095131040013
40.0 0.0 35.0 0.0064197 3.575 4.0875 5.5 0.7257410312829694 0.7882476497150049 0.8008149500726564 0.8533782814280696 0.9967664557667735 2.03188077571803 0.34381652067439006 0.03498542274052478 0.17187317240075328 -0.8751158801027203 -0.8284486669018698 -0.7027998746570937 -0.7428400124365944 -0.55953088326229 -0.42014419662738767 -1.0182995701388722 -0.40773809523809523 -0.24923586763323177 -0.15365711419127848 -0.08705219797706697 -0.09933525958144152 -0.09741090777897765 -0.008853051238863242 -0.0019295895085462034 -0.10638350495065818 -0.7441860465116279 -0.42296780203874235
40.0 0.0 35.0 0.0064197 3.575 4.0875 6.0 0.11346445444013656 0.25943352579761636 0.3292225183222283 0.27600197252646674 0.5401248245280483 0.7667645948649726 -0.0496750494489969 0.0 0.040889844660761704 -0.6575063667458735 -0.5711279673403558 -0.49506049994227636 -0.5325025306561257 -0.42709480854541076 -0.21280781062199192 -0.6047796656996824 -0.3958333333333333 -0.24699217906758678 -0.1528584632458339 -0.20454437530247513 -0.11720624202958371 -0.11762440245623697 -0.018882851023938923 0.1564881777228508 -0.31423695557186077 -0.75 -0.4287267869791507
40.0 0.0 35.0 0.0064197 3.575 4.0875 6.5 0.13268798853603844 0.22006162558294468 0.2698323659685106 0.28259905101026017 0.6256321993532912 0.8144247444232399 -0.03456720354149013 -0.011661807580174927 0.03219997678928989 -0.8108730167187017 -0.7524822337583792 -0.6081015811583538 -0.6469573680858219 -0.42709480854541076 -0.21280781062199192 -1.0182995701388722 -0.4017857142857143 -0.2487244810325107 -0.25489610466320634 -0.23425689895741458 -0.152889064126812 -0.19895129698382086 -0.1580806194697011 -0.051241321393615424 -0.28558002258918186 -0.7616279069767442 -0.4434868806011519
40.0 0.0 35.0 0.0064197 3.575 4.0875 7.0 0.6243263650945523 0.8980355688800059 0.8446917554550555 0.9110367473764245 1.3168616037350154 1.8838534614054676 0.3141659602524253 -0.05830903790087463 0.049251104083312326 -0.8751158801027203 -0.8284486669018698 -0.7027998746570937 -0.7428400124365944 -0.55953088326229 -0.42014419662738767 -1.0182995701388722 -0.40773809523809523 -0.24923586763323177 -0.2082648725860567 -0.14811806201761862 -0.11308103179541523 -0.11942343273503787 0.021730216677209546 0.10322538160599663 -0.36386720199180517 -0.7906976744186046 -0.45127921837947715
40.0 0.0 35.0 0.0064197 3.575 4.5875 3.0 0.7267583350946137 0.82581519727589 1.2423794012047813 1.0780088038012368 1.6194595892741255 2.1811750855881895 0.3221908260337194 0.09329446064139942 0.3039226519972448 -0.6844374354001725 -0.6029736404415099 -0.5287868518746854 -0.5666506835753459 -0.4658920543846796 -0.2735471579370906 -0.626670892144674 -0.3958333333333333 -0.24735640100546974 -0.07685351493768434 -0.08588018602658656 4.9285665880130474e-05 -0.009312053746639048 0.15626367093720697 0.29465291221573736 -0.19136499666108805 -0.7034883720930233 -0.38341712605093786
40.0 0.0 35.0 0.0064197 3.575 4.5875 3.5 0.7256007135158461 0.8634290102894367 1.1917113452169124 1.0632313479975393 1.5029262002853299 2.296894013182033 0.2502590185551474 0.3498542274052478 0.7028387041676333 -0.8751158801027203 -0.8284486669018698 -0.7027998746570937 -0.7428400124365944 -0.55953088326229 -0.42014419662738767 -1.0182995701388722 -0.40773809523809523 -0.24923586763323177 -0.08597144656484419 -0.06142959188725253 -0.02026133724332951 -0.029593804315234916 0.09342651799800313 0.1381187918855401 -0.16816574193920708 -0.5872093023255814 -0.3090931138554403
40.0 0.0 35.0 0.0064197 3.575 4.5875 4.0 0.7267934145363948 0.9030322377674141 1.1341188768469956 1.0858593271969508 1.5312876138959493 2.3220227584077033 0.31985494960911737 0.36151603498542273 0.7321505778114046 -0.8751158801027203 -0.8284486669018698 -0.7027998746570937 -0.7428400124365944 -0.55953088326229 -0.42014419662738767 -1.0182995701388722 -0.40773809523809523 -0.24923586763323177 -0.14094525330961782 -0.12087888772024481 -0.043189029010775044 -0.059192484051279665 0.07020859849552993 0.22130553958730897 -0.3187547919569321 -0.5813953488372093 -0.315475732191802
40.0 0.0 35.0 0.0064197 3.575 4.5875 4.5 0.39855507779304716 0.5728819675771707 0.7340343191188686 0.6568513133958626 0.9316953092166019 1.2642715171479932 0.17279834228124694 0.40816326530612246 0.5783545213063056 -0.8751158801027203 -0.8284486669018698 -0.7027998746570937 -0.7428400124365944 -0.55953088326229 -0.42014419662738767 -1.0182995701388722 -0.40773809523809523 -0.24923586763323177 -0.1658365411093095 -0.14072226246803496 -0.1371915795439844 -0.13186063122073222 -0.0850856267481652 0.05230565846380553 -0.2444907953205767 -0.5581395348837209 -0.3283487573527148
