sigD2 ep delsig delep x y z dn_p90 dn_p75 dn_p50 dn_mean dn_p25 dn_p10 dn_std dn_num dn_sum dp_p90 dp_p75 dp_p50 dp_mean dp_p25 dp_p10 dp_std dp_num dp_sum cur_p90 cur_p75 cur_p50 cur_mean cur_p25 cur_p10 cur_std cur_num cur_sum
9 0.0 2 0.0007633 3.9 4.7375 3.0 -0.5107775980616436 0.021143581116165006 0.21337106473293252 -0.173407163384033 0.00593792172739517 1.9200669326811686 -0.08368928034877894 -0.8222222222222222 -0.6662563532969873 0.15076337463950595 0.7462788664952306 1.091653733402311 0.6499207327813983 1.3617671910835714 2.7331151399257165 0.17909172295922535 -0.8591549295774648 -0.6922664479909166 0.41371655567239174 0.3480838579548928 0.48623361434627904 0.0637382952216372 -0.9367182777700278 -0.24683012455416345 0.4343208251042353 -0.8579881656804734 -0.8108454887757693
9 0.0 2 0.0007633 3.9 4.7375 3.5 0.5992924482707512 1.2976924834361434 1.3753802617615842 0.9187355435620665 1.3859649122807014 2.1164886085725323 0.3242701858779863 -0.7222222222222222 -0.5303419580249423 -1.302615503528062 -1.1763215566055658 -0.6857647870322473 -0.8610533732605247 0.5323301009938438 2.7331151399257165 -1.600960364613005 -0.8873239436619719 -0.733393409088861 0.3776920979865251 1.0564757655400034 1.2273281029189602 0.8339026644697177 2.032082577765378 2.5921458049336144 0.027737546631555577 -0.8165680473372781 -0.7441802943807073
9 0.0 2 0.0007633 3.9 4.7375 4.0 -0.714872118724345 -0.43525037904750025 -0.5456667845772903 -0.7365528842784049 -1.1201349527665316 -1.0500321791736391 -0.5508881491737118 -0.7777777777777778 -0.6503586186561856 0.32280316819175386 1.0541036976982807 1.502198654940507 0.46087722388585484 -1.1764213575825853 -1.1067774794984004 0.7502645072027341 -0.8309859154929577 -0.6668453920393617 -0.757565136114032 -0.3191125236843716 0.015203937429949585 -0.36289836434513534 0.568931045706049 1.3913839143993572 -0.7978933508887429 -0.8224852071005917 -0.7883616929651183
9 0.0 2 0.0007633 3.9 4.7375 4.5 -0.44504874889646445 -0.27416038382453733 -0.6477184294304915 -0.6456297750052569 -1.3076180836707154 -1.1413695456300683 -0.15503579108610466 -0.8 -0.6593258742179595 -0.5160861362521919 -0.37891589921586977 -0.1488187618554926 -0.3261581821384535 0.39914698426749284 1.035472364211378 -0.7006999267518513 -0.7887323943661971 -0.6635404745383929 -0.7594734587373914 -0.920848358902268 -1.3110179815798442 -1.1018767833460592 -1.523875947365973 -1.320636402681556 -0.5911784068466099 -0.8165680473372781 -0.8080032684429623
9 0.0 2 0.0007633 3.9 4.7375 5.0 -0.005026323759690192 0.19064531538828985 0.7500884329678105 0.29702109763790546 1.2940620782726044 1.787231303900116 -0.3039738415765752 -0.7444444444444445 -0.5866331354764097 -0.3563966389906998 -0.06202100302757741 -0.46365752715985564 -0.34349128060595385 -0.45064982094716927 0.08481594528003521 -0.03979816065760541 -0.8591549295774648 -0.711325481432086 -0.6608248627176071 -0.7030743842063447 0.12211880512645588 -0.3514849495639592 0.8668805505184357 2.1334055386454036 -0.9319640114110164 -0.8165680473372781 -0.7832624802623588
9 0.0 2 0.0007633 3.9 4.7375 5.5 -0.15246515404393535 0.26834486053128953 1.1297134771842938 0.24610639938319223 0.5985155195681513 1.0718239155618485 -0.2804960673991811 -0.7333333333333333 -0.5785432825737528 -1.3504375794749042 -1.264514004129666 -0.914036902914296 -1.0817333098467499 -0.2152657626845853 1.1708013091604454 -1.4397249125091556 -0.8591549295774648 -0.725487064187941 -0.4237644584647739 -0.13721655155552856 0.6988938160908333 -0.1632439818349879 -0.8727577067931367 0.05146495863756036 -0.3919245117401802 -0.8106508875739645 -0.7717853869681879
9 0.0 2 0.0007633 3.9 4.7375 6.0 -0.3264532841870567 -0.12455604710573882 0.4593915811814645 -0.028457279035536534 0.6568825910931175 1.7905779379585531 -0.5333019118036939 -0.7777777777777778 -0.6286683088743626 0.14760515620714582 0.7480523428889934 0.41942576306259705 0.30227232693323924 0.10622460065183291 1.0264994667745375 0.2310572149426222 -0.8169014084507042 -0.6584085031224375 1.5217509833703315 1.2692989426074197 1.6416353978850922 1.7536470682795473 3.6137071651090333 7.309518029541933 0.4574939653280666 -0.8165680473372781 -0.7138544438678047
9 0.0 2 0.0007633 3.9 4.7375 6.5 -0.49497689824272 -0.4884831869067644 0.13700035373187097 -0.41875657110815184 -0.14925775978407577 -0.8193718625305701 -0.4898223701652575 -0.7666666666666667 -0.6335892066590998 -0.4562628302623812 -0.5342470959324052 -0.05341438178996409 -0.2709529681169634 0.3428962298314087 1.959092413488765 -0.7161634247578739 -0.8169014084507042 -0.68040298816808 0.14549986369124096 0.6989792799951099 0.7999610155450508 0.6101354338303256 2.0296647603105957 2.38524023827753 -0.15931533903884137 -0.8106508875739645 -0.7441582103066374
9 0.0 2 0.0007633 3.9 4.7375 7.0 0.013790170315047309 0.8276735829854405 1.525362575168022 0.8469334828625501 2.2972334682861 5.87063972197194 -0.24856393790320205 -0.8 -0.6288472245878857 -0.8813590312580512 -0.5342470959324052 0.40679427487497805 0.03177734719041717 2.5717619603267208 6.460986283234655 -1.600960364613005 -0.8873239436619719 -0.7276840345675898 0.13147953421349806 1.0122853126337021 2.872959407436283 1.515171000281316 4.942948807365042 7.589624843607029 -0.6068027210884355 -0.8579881656804734 -0.7909079867053874
9 0.0 2 0.0007633 3.9 5.2375 3.0 0.570294426580231 1.263214738197603 1.227237354085603 0.7742903203196189 0.4759109311740888 0.5623632385120352 0.3910802132736325 -0.6888888888888889 -0.4990775105810754 1.6457642473051253 2.2266249477457847 1.091653733402311 1.6208208560859607 2.370418058182111 -0.9708822123340566 1.6085700333686006 -0.8309859154929577 -0.6297591262582116 0.8416871129804882 0.42228470142411795 0.48623361434627904 0.6116625808785113 0.16571348863160854 0.3221601837500701 0.8325652841781873 -0.7751479289940828 -0.6996941355741307
9 0.0 2 0.0007633 3.9 5.2375 3.5 0.38535148824291315 0.7454254678380791 0.2618677042801553 0.4321300904184482 0.5018893387314438 0.5888788775904233 0.31045453206468915 -0.45555555555555555 -0.28458190260401095 0.840418547053299 -0.14684384540352893 0.4053285049146405 0.2469966531618812 -0.7602301533014122 -0.7464862280734013 0.8522422072108731 -0.7464788732394366 -0.5947522325652648 0.5617868131012188 0.2483955748426133 0.4025144973441838 0.36948920950046216 -0.0009299297903007295 0.25538271927695083 0.38077682685977626 -0.6153846153846154 -0.5304528339388052
9 0.0 2 0.0007633 3.9 5.2375 4.0 -0.3694992363854291 -0.2991671339855026 0.02674212946586491 -0.325842854138922 0.020985155195681334 -0.6673960612691466 -0.41871152090022673 -0.5 -0.4500574677271837 0.31066896053058074 0.5575809781989084 0.8260044835316436 0.3603663906993125 -0.42562266124813897 -0.7444562938991652 0.24888093106535375 -0.704225352112676 -0.5451356660749205 -0.31413327102075783 -0.44991137461035435 -0.7963549534623066 -0.5196318771852269 -0.7015948295903655 -0.922447760079177 -0.22892253675663837 -0.621301775147929 -0.6471229972505328
9 0.0 2 0.0007633 3.9 5.2375 4.5 -0.46355593073983625 -0.5661827320497641 -0.37509727626459144 -0.45971823088245595 0.20587044534412963 0.03964474192302741 -0.5741008041947742 -0.5444444444444444 -0.49854362609192265 -0.4974027808944403 -0.2727099986065541 0.08337644421451963 -0.3629381715694908 -0.13656299038345457 -0.4445997131614754 -0.5523317327256447 -0.6197183098591549 -0.5543587964423138 -0.5033298282509638 -0.31269482305482577 -0.7351493591930214 -0.5630350038178678 -0.42561026642488453 -0.8646710612313496 -0.4096554750932634 -0.6094674556213018 -0.6441460640658989
9 0.0 2 0.0007633 3.9 5.2375 5.0 0.1311999381375536 0.12009055600556647 0.18747789175804752 0.12938950024532145 0.2543859649122806 -0.22597502896125632 0.0721418682063218 -0.5 -0.37801025688002493 0.12001230042968397 0.071673781685056 0.9576651146749438 0.3082261757970757 1.066108719269303 2.788864781377561 -0.31508911858061356 -0.6901408450704225 -0.5362527146732029 -0.4141449546286561 -0.3426440926593733 -0.08752010135958298 -0.3228710364505888 0.2105361045241083 0.2786502586319584 -0.537458854509546 -0.6153846153846154 -0.6179631858485254
